Depth,P wave first break ms,"P wave first break, s","Vertical travel time, s","Average velocity, m/s","Inverval velocity (11 m interval), m/s",,,,,offset (m)
171,136.899993896484,0.136899993896484,0.0985158315018265,1735.76162727541,1940.3492746238,,,,,
172,137.199996948242,0.137199996948242,0.0990088409261145,1737.218599785,2091.35708328845,,,,,
173,137.699996948242,0.137699996948242,0.0996452769409749,1736.15855473488,2161.91805467173,,,,,
174,137.800003051758,0.137800003051758,0.0999909689061277,1740.15715522621,2102.22146841572,,,,,
175,138.399993896484,0.138399993896484,0.100698369375193,1737.86329496525,1987.03491767627,,,,,
176,138.600006103516,0.138600006103516,0.101113860946558,1740.61200267115,1907.6839913081,,,,,
177,138.699996948242,0.138699996948242,0.101454527757261,1744.6239602385,1911.97013752389,,,,,
178,139,0.139,0.10193984697272,1746.12779287018,1942.47663705079,,,,,
179,139.399993896484,0.139399993896484,0.102497430299423,1746.38524572852,1948.39051792167,,,,,
180,139.800003051758,0.139800003051758,0.10305415104968,1746.65453226844,2039.80283504714,,,,,
181,140.399993896484,0.140399993896484,0.103757789837464,1744.44733531367,2077.48503410897,,,,,
182,140.699996948242,0.140699996948242,0.104239048136856,1745.9867799354,2052.34193461479,,,,,
183,141.100006103516,0.141100006103516,0.104793344006112,1746.2941156771,2026.10770464993,,,,,
184,141.199996948242,0.141199996948242,0.105123410225267,1750.32373479618,2030.22171793311,,,,,
185,141.5,0.1415,0.105600803977294,1751.88060158877,2132.61784708742,,,,,
186,141.600006103516,0.141600006103516,0.105927373359796,1755.92006202426,2207.09720050817,,,,,
187,141.800003051758,0.141800003051758,0.106327010179094,1758.72527295767,1980.51019264276,,,,,
188,142.199996948242,0.142199996948242,0.106875418747631,1759.05743531102,2014.64932686887,,,,,
189,142.600006103516,0.142600006103516,0.107423000699774,1759.39974464331,1990.05097758347,,,,,
190,142.699996948242,0.142699996948242,0.107743223690452,1763.4519693403,2025.30313532416,,,,,
191,143.100006103516,0.143100006103516,0.108288627898288,1763.80478455596,2000.22992557062,,,,,
192,144.100006103516,0.144100006103516,0.109288252143555,1756.82194777714,2005.29581522194,,,,,
193,144.399993896484,0.144399993896484,0.109756986991833,1758.43019464775,2072.98971196103,,,,,
194,144.600006103516,0.144600006103516,0.110148407128684,1761.2601494396,2044.38578063151,,,,,
195,144.800003051758,0.144800003051758,0.110538336451118,1764.09385431843,1957.44923704481,,,,,
196,145,0.145,0.110926798611944,1766.93100722818,1990.97482953238,,,,,
197,145.199996948242,0.145199996948242,0.11131380560553,1769.77149355689,2087.19928165952,,,,,
198,145.399993896484,0.145399993896484,0.111699369364608,1772.61520030333,2091.96984694801,,,,,
199,145.899993896484,0.145899993896484,0.112314445403968,1771.81126865957,2097.43346559886,,,,,
200,146.300003051758,0.146300003051758,0.112851913004458,1772.23402488622,2036.16517364302,,,,,
201,146.600006103516,0.146600006103516,0.113311293103126,1773.87438176236,2009.11840122793,,,,,
202,147.300003051758,0.147300003051758,0.114079361496587,1770.69714758216,2013.85015942186,,,,,
203,147.600006103516,0.147600006103516,0.114537170613786,1772.35039867107,1987.13827241442,,,,,
204,147.800003051758,0.147800003051758,0.11491613881792,1775.20757396164,2053.99801158531,,,,,
205,148.199996948242,0.148199996948242,0.115449529378609,1775.66769742054,2091.47471119878,,,,,
206,148.5,0.1485,0.115904106068731,1777.3313387003,2028.94122128215,,,,,
207,148.699996948242,0.148699996948242,0.116279418341519,1780.19466344447,1998.54869525578,,,,,
208,149,0.149,0.116731731801998,1781.86339557449,2034.62490169798,,,,,
209,149.300003051758,0.149300003051758,0.117182999289413,1783.53516523179,2039.26602380558,,,,,
210,149.600006103516,0.149600006103516,0.117633228287141,1785.2098684854,2076.33896981098,,,,,
211,150.100006103516,0.150100006103516,0.118239972108267,1784.50651025861,2046.71124972935,,,,,
212,150.899993896484,0.150899993896484,0.119082992393216,1780.27101720764,1986.43409144445,,,,,
213,151.100006103516,0.151100006103516,0.119452081461311,1783.1418037616,2022.15132806169,,,,,
214,151.300003051758,0.151300003051758,0.119819863924534,1786.01438017642,1993.68683737691,,,,,
215,151.600006103516,0.151600006103516,0.120265698677262,1787.70840201878,2063.22693084927,,,,,
216,152,0.152,0.120789993123548,1788.22760407866,1772.56626370591,,,,,
217,152.399993896484,0.152399993896484,0.121313564726275,1788.75297654987,1969.07508344801,,,,,
218,152.600006103516,0.152600006103516,0.121676960114652,1791.62924348691,1973.02341138589,,,,,
219,153,0.153,0.122198832173757,1792.16115329645,2008.9225306735,,,,,
220,153.100006103516,0.153100006103516,0.122480004882813,1796.21155477984,2012.47750539895,,,,,
221,154.600006103516,0.154600006103516,0.12388151014538,1783.96275393032,2015.49144444095,,,,,
222,154.699996948242,0.154699996948242,0.12416151889739,1787.99359069911,1954.66427392875,,,,,
223,154.899993896484,0.154899993896484,0.124520445040928,1790.87056689127,1958.36419329074,,,,,
224,155,0.155,0.124797656670304,1794.90549723841,2025.5222573103,,,,,
225,155.300003051758,0.155300003051758,0.125234698317344,1796.62667793435,1904.3971178554,,,,,
226,155.699996948242,0.155699996948242,0.125751562187798,1797.19437331912,2292.05876544458,,,,,
227,156.300003051758,0.156300003051758,0.12642953278963,1795.46657328643,2298.25917208467,,,,,
228,156.5,0.1565,0.12678326262685,1798.34463379486,2261.26769531793,,,,,
229,156.699996948242,0.156699996948242,0.127135830502909,1801.22314137682,2147.75398441078,,,,,
230,157.199996948242,0.157199996948242,0.127731010519316,1800.65904955177,2271.73608720091,,,,,
231,157.600006103516,0.157600006103516,0.128244400028817,1801.24824123388,2012.90192605047,,,,,
232,157.699996948242,0.157699996948242,0.128512638266982,1805.26991841864,1981.94521447139,,,,,
233,158,0.158,0.128942743214959,1807.00359082301,1953.6206023981,,,,,
234,158.399993896484,0.158399993896484,0.129453683418518,1807.59630642172,1957.00134762912,,,,,
235,158.399993896484,0.158399993896484,0.129636618089777,1812.75941522368,2024.39834162968,,,,,
236,159.5,0.1595,0.130719514113614,1805.39226756062,2061.61517168355,,,,,
237,160.199996948242,0.160199996948242,0.131475080934444,1802.62296334446,2065.92369994249,,,,,
238,160.5,0.1605,0.131901963764484,1804.37040668294,1876.50211237215,,,,,
239,160.699996948242,0.160699996948242,0.132245689017884,1807.24227591026,1794.81069103311,,,,,
240,161,0.161,0.132670749796098,1808.98955021251,1771.62048053839,,,,,
241,161.300003051758,0.161300003051758,0.133094965807217,1810.73715702424,2041.09912297486,,,,,
242,161.399993896484,0.161399993896484,0.133353088086246,1814.73112826218,2191.2716882539,,,,,
243,162.300003051758,0.162300003051758,0.134271807293314,1809.76189192993,2045.53332282414,,,,,
244,163,0.163,0.135025301667707,1807.06872701885,1949.20153724472,,,,,
245,163.100006103516,0.163100006103516,0.135281167873352,1811.04291049117,1890.29211269102,,,,,
246,163.300003051758,0.163300003051758,0.135618835213426,1813.90733531124,1923.13625050378,,,,,
247,163.600006103516,0.163600006103516,0.136038641014011,1815.6605958344,1926.43137323143,,,,,
248,164.300003051758,0.164300003051758,0.136790664372985,1812.98922069551,2133.20335704024,,,,,
